id_votacao,data,data_hora_registro,sigla_orgao,descricao_proposicao,descricao,aprovacao,id_proposicao
2351992-2,2023-03-22,2023-03-22T11:26:24,CVT,REQ 13/2023 CVT,Aprovado. Subscrito pelo deputado Maurício Neves.,1.0,2351992
2351996-2,2023-03-22,2023-03-22T11:30:58,CVT,REQ 14/2023 CVT,"Aprovado com alterações: transformada em Subcomissão Permanente de Transporte de Passageiros. Subscrito pelos deputados Hugo Leal, Maurício Neves, Luiz Carlos Busato e Neto Carletto.",1.0,2351996
2351993-4,2023-05-17,2023-05-17T10:53:07,CSAUDE,REQ 18/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Dr. Zacharias Calil, Dr. Fernando Máximo, Marx Beltrão, Diego Garcia, Léo Prates, Filipe Martins e Abilio Brunini.",1.0,2351993
2352000-2,2023-03-22,2023-03-22T11:21:03,CE,REQ 26/2023 CE,"Aprovado, com o voto contrário do Deputado Glauber Braga, na forma de Seminário, em conjunto com os Requerimentos 2, 4, 12, 14 e 18. Subscreveram os Deputados Sargento Gonçalves, Adriana Ventura, Natália Bonavides, Franciane Bayer e Professor Alcides.",1.0,2352000
2351997-2,2023-03-22,2023-03-22T11:06:47,CVT,REQ 15/2023 CVT,Aprovado. Subscrito pelos deputados Hugo Leal e Maurício Neves.,1.0,2351997
2352003-2,2023-03-29,2023-03-29T11:22:15,CSAUDE,REQ 20/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Geraldo Resende, Flávia Morais, Ana Pimentel, Abilio Brunini, Daniel Soranz e Jorge Solla.",1.0,2352003
2352005-3,2023-03-29,2023-03-29T11:55:49,CE,REQ 28/2023 CE,Aprovado. Subscreveram os Deputados Tarcísio Motta e Socorro Neri.,1.0,2352005
2352007-2,2023-03-22,2023-03-22T10:42:27,CAPADR,REQ 12/2023 CAPADR,Aprovado com subscrição do Deputado Coronel Assis.,1.0,2352007
2351971-2,2023-03-22,2023-03-22T11:26:53,CME,REQ 12/2023 CME,"Aprovado. Aditado para se incluir na lista de convidados representante da FUP, por solicitação do Deputado Padre João.",1.0,2351971
2351976-2,2023-03-22,2023-03-22T10:57:15,CAPADR,REQ 10/2023 CAPADR,Aprovado.,1.0,2351976
2352013-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,REQ 4/2023 CDHMIR,"Aprovado. Subscrito pelos Deputados Abílio Brunini, Benedita da Silva, Geovania de Sá, Helio Lopes, Messias Donato, Pastor Henrique Vieira e Rodrigo Valadares.",1.0,2352013
2351963-2,2023-03-29,2023-03-29T10:27:22,CMADS,REQ 8/2023 CMADS,"Aprovado. Subscrito pelos Dep. Nilto Tatto, Ivan Valente e Marcelo Queiroz",1.0,2351963
2351982-3,2023-05-17,2023-05-17T10:52:44,CSAUDE,REQ 14/2023 CSAUDE,Aprovado. Subscrito pelos Deputados Dr. Fernando Máximo e Abilio Brunini.,1.0,2351982
2352020-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,REQ 8/2023 CDHMIR,Aprovado. Subscrito pelo Deputado Messsias Donato,1.0,2352020
2352021-2,2023-03-22,2023-03-22T15:24:19,CDHMIR,REQ 9/2023 CDHMIR,"Aprovado. Subscrito pelos Deputados Jack Rocha, Hélio Lopes, Nikolas Ferreira, Pastor Henrique Vieira e Sâmia Bomfim. Alterado no sentido de abranger os relatórios produzidos pelo Ministério dos Direitos Humanos e Cidadania no período de 2002 a 2022.",1.0,2352021
2352011-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,,"Aprovado. Subscrito pelos Deputados Benedita da Silva, Hélio Lopes, Messias Donato, Nikolas Ferreira, Pastor Henrique Vieira e Sâmia Bomfim",1.0,2352011
2352012-3,2023-03-22,2023-03-22T12:08:09,CFT,,"Aprovado com alteração: Transformado em convite. Subscrito pelos Dep. Emanuel Pinheiro Neto, Josenildo, Merlong Solano, Capitão Alberto Neto e Jilmar Tato",1.0,2352012
2352023-2,2023-03-29,2023-03-29T11:22:36,CSAUDE,REQ 22/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Iza Arruda, Abilio Brunini, Daniel Soranz e Jorge Solla.",1.0,2352023
2351990-41,2023-06-14,2023-06-14T19:37:20,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Jorge Solla (PT-BA).",1.0,2351990
2351990-39,2023-06-14,2023-06-14T19:36:34,PLEN,,Suprimido o texto.,,2351990
2351990-37,2023-06-14,2023-06-14T19:32:24,PLEN,,"Aprovada a Medida Provisória nº 1.165 de 2023, na forma do Projeto de Lei de Conversão, ressalvados os destaques. Sim: 353; não: 58; abstenção: 1; total: 412.",1.0,2351990
2351990-35,2023-06-14,2023-06-14T19:16:35,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,2351990
2351990-32,2023-06-14,2023-06-14T19:08:31,PLEN,,Aprovado o Requerimento.,1.0,2351990
2351990-6,2023-05-31,2023-05-31T20:47:24,PLEN,,Aprovado o parecer na Comissão MIsta,1.0,2351990
2355285-2,2023-04-12,2023-04-12T14:26:21,CSAUDE,REQ 72/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Ana Pimentel, Beto Preto, Daniel Soranz, Geraldo Resende e Dimas Gadelha. Aprovada a inclusão de representantes do Conselho Federal de Medicina (CFM), apresentada pelos Deputados Abilio Brunini e Pedro Westphalen, e da Associação Médica Brasileira (AMB), apresentada pelo Deputado Abilio Brunini.",1.0,2351990
2353488-2,2023-03-29,2023-03-29T11:24:34,CSAUDE,REQ 36/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Dr. Frederico, Abilio Brunini, Daniel Soranz e Jorge Solla.",1.0,2351990
2352027-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,REQ 11/2023 CDHMIR,"Aprovado. Subscrito pelos Deputados Daiana Santos, Hélio Lopes, Jack Rocha, Messias Donato, Nikolas Ferreira, Pastor Henrique Vieira e Reginete Bispo.",1.0,2352027
2351991-4,2023-05-17,2023-05-17T10:52:55,CSAUDE,REQ 17/2023 CSAUDE,"Aprovado. Subscrito pela Deputada Ana Pimentel e pelos Deputados Dimas Gadelha, Abilio Brunini, Samuel Viana, Léo Prates, Rafael Simões e Diego Garcia.",1.0,2351991
2352029-2,2023-03-22,2023-03-22T14:58:56,CDHMIR,REQ 13/2023 CDHMIR,Aprovado. Subscrito pelos Deputados Messias Donato e Reginete Bispo.,1.0,2352029
2352028-2,2023-03-22,2023-03-22T14:58:56,CDHMIR,,"Aprovado. Subscrito pelos Deputados Hélio Lopes, Messias Donato, Nikolas Ferreira e Pastor Henrique Vieira.",1.0,2352028
2353816-2,2023-04-19,2023-04-19T11:11:25,CVT,REQ 31/2023 CVT,"Aprovado com inclusão da ANTF, ABCR e ABTP. Subscrito pelo deputado Antônio Carlos Rodrigues.",1.0,2351998
2351998-2,2023-03-22,2023-03-22T11:12:38,CVT,,"Aprovado com alteração: inclusão do presidente da Agência Nacional de Aviação Civil, Juliano Noman. Subscrito pelos deputados Maurício Neves e Kiko Celeguim.",1.0,2351998
2352032-3,2023-03-22,2023-03-22T14:16:05,CESPO,REQ 6/2023 CESPO,Aprovado. O Requerimento foi subscrito pelos Deputados Luciano Vieira e Prof. Paulo Fernando.,1.0,2352032
2352031-3,2023-03-22,2023-03-22T14:10:29,CESPO,REQ 5/2023 CESPO,Aprovado. O Dep. Luciano Vieira subscreveu o Requerimento.,1.0,2352031
2352002-2,2023-03-22,2023-03-22T11:30:11,CE,,"Aprovado, com o voto contrário do Deputado Glauber Braga, na forma de convite, em conjunto com os Requerimentos 3, 16 e 20, de 2023. Subscreveram os Deputados Sargento Gonçalves, Cristiane Lopes, Cabo Gilberto Silva, Gustavo Gayer, Diego Garcia e Franciane Bayer.",1.0,2352002
2352022-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,REQ 10/2023 CDHMIR,"Aprovado. Subscrito pelos Deputados Benedita da Silva, Messias Donato, Reginete Bispo e Rodrigo Valadares.",1.0,2352022
2352041-2,2023-03-22,2023-03-22T13:39:21,CCULT,REQ 6/2023 CCULT,Aprovado.,1.0,2352041
2352024-2,2023-03-22,2023-03-22T11:35:58,CVT,REQ 17/2023 CVT,"Aprovado com alterações, ampliando o tema para Sistema Ferroviário Nacional e sua integração com portos, rodovias e hidrovias. Subscrito pelo deputado Maurício Neves.",1.0,2352024
2352015-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,REQ 5/2023 CDHMIR,"Aprovado. Subscrito pelos Deputados Abílio Brunini, Benedita da Silva, Messias Donato e Rodrigo Valadares.",1.0,2352015
2352016-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,REQ 6/2023 CDHMIR,"Aprovado. Subscrito pelos Deputados Abílio Brunini, Benedita da Silva, Geovania de Sá, Messias Donato e Rodrigo Valadares,",1.0,2352016
2358102-2,2023-05-03,2023-05-03T14:28:35,CPASF,REQ 16/2023 CPASF,Aprovado.,1.0,2352048
2352048-2,2023-03-29,2023-03-29T16:01:22,CPASF,,"Aprovado, com a inclusão dos seguintes convidados: Quirino Cordeiro Júnior, Rafael Bernado e Frei Hans, incluídos pelas Deputadas Chris Tonietto e Clarissa Tércio; e  o ex- Deputado Federal, Givaldo Carimbão, incluído pelo Deputado Pastor Eurico. Subscrito pelos Deputados Clarissa Tércio, Pastor  Eurico, Pastor Sargento Isidoro e Filipe Martins.",1.0,2352048
2352019-2,2023-03-22,2023-03-22T14:58:55,CDHMIR,REQ 7/2023 CDHMIR,"Aprovado. Subscrito pelos Deputados Abílio Brunini, Benedita da Silva, Messias Donato e Rodrigo Valadares.",1.0,2352019
2352054-4,2023-04-19,2023-04-19T10:38:04,CME,REQ 14/2023 CME,Aprovado. Unificado ao Requerimento nº 19/2023-CME.,1.0,2352054
2488223-5,2025-04-09,2025-04-09T14:17:45,CESPO,REQ 6/2025 CESPO,Aprovado o Requerimento.,1.0,2352059
2488222-5,2025-04-02,2025-04-02T13:06:16,CESPO,REL 1/2025 CESPO,Aprovado o Parecer.,1.0,2352059
2352059-3,2023-03-22,2023-03-22T14:20:27,CESPO,,Aprovado.,1.0,2352059
2352045-2,2023-03-29,2023-03-29T15:53:31,CPASF,REQ 5/2023 CPASF,Aprovado. Subscrito pelas  Deputadas Laura Carneiro e Reginete Bispo.,1.0,2352045
2352042-2,2023-03-22,2023-03-22T13:39:22,CCULT,REQ 7/2023 CCULT,Aprovado.,1.0,2352042
2352060-3,2023-03-22,2023-03-22T14:24:07,CESPO,REQ 8/2023 CESPO,Aprovado.,1.0,2352060
2352043-2,2023-03-29,2023-03-29T10:50:35,CTRAB,REQ 6/2023 CTRAB,"Aprovado. Os Deputados Reimont, Rogério Correia e Flávia Morais subscreveram o requerimento.",1.0,2352043
2352067-2,2023-03-29,2023-03-29T11:22:43,CSAUDE,REQ 23/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Paulo Foletto, Flávia Morais, Abilio Brunini, Daniel Soranz, Dimas Gadelha, Célio Silveira, Rafael Simões, Dr. Frederico, Ana Pimentel e Jorge Solla.",1.0,2352067
2352068-21,2023-08-02,2023-08-02T13:30:05,CE,,Aprovado o Parecer.,1.0,2352068
2352030-2,2023-03-22,2023-03-22T14:07:33,CLP,REQ 4/2023 CLP,Aprovado.,1.0,2352030
2354467-2,2023-05-03,2023-05-03T15:38:08,CDHMIR,REQ 34/2023 CDHMIR,Aprovado. Subscrito pelo Deputado Luiz Couto,1.0,2352037
2352037-2,2023-03-22,2023-03-22T14:58:56,CDHMIR,,"Aprovado. Subscrito pelos Deputados Clarissa Tércio, Jack Rocha, Messias Donato, Reginete Bispo e Rodrigo Valadares.",1.0,2352037
2357730-2,2023-04-26,2023-04-26T10:42:18,CME,REQ 62/2023 CME,Aprovado. Subscrito pelo Deputado Lafayette de Andrada.,1.0,2352055
2352055-2,2023-03-29,2023-03-29T10:39:32,CME,,Aprovado. Subscrito pelo Deputado Danilo Forte.,1.0,2352055
2352044-2,2023-03-29,2023-03-29T10:50:36,CTRAB,REQ 7/2023 CTRAB,Aprovado.,1.0,2352044
2352081-2,2023-03-22,2023-03-22T14:15:27,CLP,REQ 6/2023 CLP,Aprovado.,1.0,2352081
2352083-2,2023-03-22,2023-03-22T14:15:38,CLP,REQ 7/2023 CLP,"Aprovado, com a inclusão da BMV Global na lista de convidados.",1.0,2352083
2352079-2,2023-03-22,2023-03-22T14:15:15,CLP,REQ 5/2023 CLP,Aprovado.,1.0,2352079
2352111-2,2023-03-29,2023-03-29T10:56:27,CVT,,Aprovado.,1.0,2352111
2352116-2,2023-03-29,2023-03-29T11:04:37,CVT,REQ 19/2023 CVT,Aprovado em conjunto com o Req. 22/2023. Subscrito pelos Deputados Kiko Celeguim e Alfredinho. A reunião será em conjunto com a Comissão de Fiscalização Financeira e Controle.,1.0,2352116
2352095-27,2024-05-21,2024-05-21T15:52:27,CSPCCO,,"Aprovado o Parecer, com os votos contrários do Deputado Pastor Henrique Vieira  e da Deputada Duda Salabert.",1.0,2352095
2352207-7,2023-03-21,2023-03-21T19:53:22,PLEN,REQ 788/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2352207
2352188-52,2024-10-16,2024-10-17T16:23:46,CFT,,Aprovado o Parecer.,1.0,2352188
2352188-40,2023-11-29,2023-11-29T11:38:29,CDU,,Aprovado o Parecer.,1.0,2352188
2352188-27,2023-08-23,2023-08-23T14:28:12,CIDOSO,,Aprovado o Parecer do Relator Deputado Eriberto Medeiros (PSB-PE).,1.0,2352188
2352312-2,2023-03-29,2023-03-29T10:43:10,CME,REQ 17/2023 CME,Aprovado. Subscrito pelos Deputado Danilo Forte e Keniston Braga.,1.0,2352312
2352296-4,2023-03-29,2023-04-11T09:08:12,CDE,REQ 1/2023 CDE,"Aprovado, na forma de convite e para ser realizado em conjunto com a Comissão de Finanças e Tributação - CFT.",1.0,2352296
2354502-8,2023-05-10,2023-05-10T16:30:34,PLEN,REQ 1012/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 330; não: 43; abstenção: 1; total: 374.,1.0,2352292
2352295-2,2023-03-29,2023-03-29T10:42:16,CME,REQ 16/2023 CME,"Aprovado. Subscrito pelos Deputados Danilo Forte, Beto Pereira, Max Lemos e Messias Donato. Aditado para inclusão, na lista de convidados, de representantes da Abeeólica, da Absolar, por sugestão do Deputado Danilo Forte; e do Movimento Solar Livre, por sugestão do Deputado Beto Pereira.",1.0,2352295
2352287-16,2024-12-05,2024-12-05T11:38:43,PLEN,PL 1291/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5701/2023, por ter sido aprovado o REQ 4761/2024 que está apensado ao primeiro.",1.0,2352287
2352287-15,2024-12-05,2024-12-05T11:38:32,PLEN,PL 1291/2023,"Aprovado o requerimento nº 4761/2024,da Sra. Benedita da Silva, que solicita urgência (art. 155) para o PL 5701/2023.",1.0,2352287
2352352-20,2024-05-28,2024-05-28T22:29:39,PLEN,PL 1300/2023,"Aprovado o requerimento nº 201/2024,do Sr. Josenildo, que solicita urgência (art. 155) para o PL 3010/2019.",1.0,2352352
2352365-2,2023-03-29,2023-03-29T11:23:11,CSAUDE,REQ 25/2023 CSAUDE,Aprovado. Subscrito pelos Deputados Abilio Brunini e Daniel Soranz.,1.0,2352365
2352357-37,2024-06-05,2024-06-05T11:54:27,CSAUDE,,Aprovado o Parecer.,1.0,2352357
2352357-23,2023-08-01,2023-08-01T16:24:17,CPD,,Aprovado o Parecer.,1.0,2352357
2352363-2,2023-03-29,2023-03-29T11:23:03,CSAUDE,REQ 24/2023 CSAUDE,Aprovado. Subscrito pelos Deputados Abilio Brunini e Daniel Soranz.,1.0,2352363
2352341-61,2023-08-09,2023-08-09T11:57:17,CCJC,,"Aprovado o Parecer com o seguinte resultado:  36 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 52 votos, apresentaram votos em separado os Deputados Helder Salomão, Tarcísio Motta, Guilherme Boulos, Chico Alencar e Sâmia Bomfim.",1.0,2352341
2352341-58,2023-08-09,2023-08-09T11:26:10,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta.  Resultado:  18 votos ""Sim"", 34 votos ""Não"". Quórum de votação: 52 votos.",0.0,2352341
2352341-44,2023-08-08,2023-08-08T15:23:41,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  17 votos ""Sim"", 30 votos ""Não"", 1 Abstenção. Quórum de votação: 48 votos.",0.0,2352341
2352341-33,2023-06-14,2023-06-14T10:49:45,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta  Resultado:  16 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 46 votos.",0.0,2352341
2352341-38,2023-06-20,,CCJC,,"Apresentação do VTS n. 1 CCJC (Voto em Separado), pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV).",0.0,2352341
2352341-40,2023-07-11,,CCJC,,"Apresentação do VTS n. 2 CCJC (Voto em Separado), pelo Deputado Tarcísio Motta (PSOL/RJ -Fdr PSOL-REDE) e outros.",0.0,2352341
2352376-2,2023-03-29,2023-03-29T10:28:21,CME,REQ 18/2023 CME,Aprovado.,1.0,2352376
2352300-33,2024-06-05,2024-06-05T16:03:54,CCULT,,Aprovado o Parecer.,1.0,2352300
2352401-2,2023-03-29,2023-03-29T10:52:33,CFFC,REQ 30/2023 CFFC,"Aprovado, subscrito pelos Deputados Aureo Ribeiro e Josenildo.",1.0,2352401
2352308-8,2023-03-22,2023-03-22T16:16:28,PLEN,REQ 808/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2352308
2352403-2,2023-04-19,2023-04-19T10:39:15,CFFC,REQ 31/2023 CFFC,"Aprovado, com subscrição do Deputado Aureo Ribeiro.",1.0,2352403
2352406-2,2023-03-29,2023-03-29T15:02:43,CCOM,REQ 9/2023 CCOM,Aprovado.,1.0,2352406
2352409-7,2023-03-22,2023-03-22T16:36:23,PLEN,REQ 836/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2352409
2352347-2,2023-05-03,2023-05-03T15:38:05,CDHMIR,,Aprovado.,1.0,2352347
2352413-2,2023-03-22,2023-03-22T14:04:04,CCJC,REQ 6/2023 CCJC,"Aprovado, transformando a convocação em convite.",1.0,2352413
2352414-2,2023-03-29,2023-03-29T11:23:37,CSAUDE,REQ 27/2023 CSAUDE,"Aprovado. Subscrito pelas Deputadas Ana Paula Lima, Jandira Feghali, Ana Pimentel e pelos Deputados Abilio Brunini, Daniel Soranz e Jorge Solla.",1.0,2352414
2352373-2,2023-03-29,2023-03-29T10:58:09,CSAUDE,REQ 26/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Geraldo Resende, Abilio Brunini, Dr. Frederico, Ana Pimentel, Daniel Soranz e Jorge Solla.",1.0,2352373
2352416-33,2024-03-20,2024-03-20T10:58:30,CVT,,Aprovado o Parecer.,1.0,2352416
2352420-2,2023-03-28,2023-03-28T14:05:40,CASP,REQ 2/2023 CASP,"Aprovado com inclusão de representante do SINAIT solicitada pelo Deputado Reimont, com inclusão de representante da CUT solicitada pela Deputada Carol Dartora, com inclusão de representante da SINASEFE solicitada pelo Deputado Rogério Correia e, com inclusão do Senhor Fabio Faiad, Presidente do SINAL, e do Senhor Isac Falcão, Presidente do Sindifisco Nacional, pela Deputada Alice Portugal.",1.0,2352420
2352419-2,2023-03-28,2023-03-28T14:00:21,CASP,REQ 1/2023 CASP,"Aprovado com alteração solicitada pelo autor, Deputado Stélio Dener, dos Ministros pelos representantes dos Ministérios e, com a inclusão de representante do Centro de Estudos das Relações de Trabalho e Desigualdades (CEERT) solicitada pela Deputada Carol Dartora.",1.0,2352419
2352422-4,2023-04-19,2023-04-19T10:38:40,CME,REQ 19/2023 CME,Aprovado. Unificado ao Requerimento nº 14/2023-CME.,1.0,2352422
2352399-2,2023-03-28,2023-03-28T14:22:10,CSPCCO,REQ 38/2023 CSPCCO,"Aprovado com a inclusão do Presidente da Adepol do Brasil no rol de convidados. Subscrito pelos deputados Alberto Fraga, Capitão Alden, Marx Beltrão, Roberto Monteiro, Delegado Caveira.",1.0,2352399
2352396-3,2023-03-29,2023-03-29T10:52:25,CFFC,,"Aprovado, subscrito pelos Deputados Áureo, Josenildo e Jorge Solla, com voto contrário do Dep. Nikolas Ferreira.",1.0,2352396
2352375-2,2023-03-29,2023-03-29T10:50:36,CTRAB,REQ 8/2023 CTRAB,Aprovado.,1.0,2352375
2352417-16,2024-12-05,2024-12-05T11:38:44,PLEN,PL 1309/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5701/2023, por ter sido aprovado o REQ 4761/2024 que está apensado ao primeiro.",1.0,2352417
2352417-15,2024-12-05,2024-12-05T11:38:32,PLEN,PL 1309/2023,"Aprovado o requerimento nº 4761/2024,da Sra. Benedita da Silva, que solicita urgência (art. 155) para o PL 5701/2023.",1.0,2352417
2352400-8,2023-03-22,2023-03-22T16:34:39,PLEN,REQ 833/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2352400
2352459-10,2023-03-22,2023-03-22T16:42:44,PLEN,REQ 843/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2352459
2352461-2,2023-03-28,2023-03-28T14:22:19,CSPCCO,,"Aprovado. Suscrito pelos deputados Capitão Alden, Sargento Fahur, Coronel Ulysses, Marx Beltrão, Hélio Lopes, Roberto Monteiro, Delegado Caveira, Coronel Assis, Gilvan da Federal e Coronel Telhada.",1.0,2352461
2352456-17,2024-06-25,2024-06-25T18:04:25,PLEN,PRC 48/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PRC 24/2022, por ter sido aprovado o REQ 2317/2024 que está apensado ao primeiro.",1.0,2352456
2352456-16,2024-06-25,2024-06-25T18:04:25,PLEN,PRC 48/2023,"Aprovado o requerimento nº 2317/2024,do Sr. Doutor Luizinho, que solicita urgência (art. 155) para o PRC 24/2022.",1.0,2352456
2352457-2,2023-03-28,2023-03-28T14:11:45,CASP,REQ 3/2023 CASP,Aprovado.,1.0,2352457
2437352-2,2024-06-05,2024-06-05T10:42:06,CVT,REQ 45/2024 CVT,Aprovado.,1.0,2352438
2352421-3,2023-03-29,2023-03-29T13:40:34,CESPO,REQ 9/2023 CESPO,Aprovado.,1.0,2352421
2352474-37,2024-12-04,2024-12-04T15:43:24,CCULT,,Aprovado o Parecer.,1.0,2352474
2352480-2,2023-03-29,2023-03-29T11:09:36,CAPADR,REQ 13/2023 CAPADR,"Aprovado com a inclusão do Ministro da Pesca e Aquicultura, André de Paula, da Fetraf, da Via Campesina e da Contag; e com a subscrição dos Deputados Marcon, Messias Donato, João Daniel, Evair Vieira de Melo e Heitor Schuch.",1.0,2352480
2352429-2,2023-03-29,2023-03-29T15:17:56,CTUR,REQ 6/2023 CTUR,Aprovado.,1.0,2352429
2352430-2,2023-03-28,2023-03-28T15:26:53,GTSTN,REQ 46/2023 GTSTN,"Aprovado, com a inclusão dos seguintes convidados, anunciados pelo Coordenador: três representantes da Confederação Nacional dos Estabelecimentos de Ensino (Confenem); três representantes da Confederação Nacional de Saúde (CNSaúde); Luiz Eduardo Schoueri, Doutor em Direito Tributário pela USP, vice-presidente do Instuto Brasileiro de Direito Tributário (IBDT); Nelson Paes Leitão, Doutor em Economia pela UnB, professor na UFPE, assessor na Secretaria Extraordinária da Reforma Tributária do Ministério da Fazenda; Tatiana Dias Silva, Doutora em Administração pela Universidade de Brasília, pesquisadora do IPEA; Tathiane Piscitelli, Doutora em Direito pela Universidade de São Paulo, professora da FGVDireito SP; Renata Mendes, CEO do Movimento Pra Ser justo; Giovanni Padilha, Doutor em Economia, idealizador do programa ""Devolve ICMS"" do RS, e Cristina McDowell, Especialista Líder Fiscal do Banco Interamericano de Desenvolvimento.",1.0,2352430
