codTema,tema,relevancia,id_proposicao
57,Defesa e Segurança,0,2350533
44,Direitos Humanos e Minorias,0,2350533
66,"Indústria, Comércio e Serviços",0,2350533
70,Finanças Públicas e Orçamento,0,2350508
66,"Indústria, Comércio e Serviços",0,2350508
58,Trabalho e Emprego,0,2350508
46,Educação,0,2350535
58,Trabalho e Emprego,0,2350535
43,Direito Penal e Processual Penal,0,2350534
44,Direitos Humanos e Minorias,0,2350534
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2350519
57,Defesa e Segurança,0,2350519
51,Estrutura Fundiária,0,2350519
34,Administração Pública,0,2350520
70,Finanças Públicas e Orçamento,0,2350520
43,Direito Penal e Processual Penal,0,2350539
74,"Política, Partidos e Eleições",0,2350539
57,Defesa e Segurança,0,2350524
40,Economia,0,2350547
70,Finanças Públicas e Orçamento,0,2350547
55,Relações Internacionais e Comércio Exterior,0,2350547
43,Direito Penal e Processual Penal,0,2350541
44,Direitos Humanos e Minorias,0,2350541
70,Finanças Públicas e Orçamento,0,2350537
56,Saúde,0,2350537
40,Economia,0,2350550
66,"Indústria, Comércio e Serviços",0,2350550
55,Relações Internacionais e Comércio Exterior,0,2350550
57,Defesa e Segurança,0,2350543
43,Direito Penal e Processual Penal,0,2350543
44,Direitos Humanos e Minorias,0,2350543
43,Direito Penal e Processual Penal,0,2350542
44,Direitos Humanos e Minorias,0,2350542
56,Saúde,0,2350542
40,Economia,0,2350552
66,"Indústria, Comércio e Serviços",0,2350552
55,Relações Internacionais e Comércio Exterior,0,2350552
40,Economia,0,2350546
70,Finanças Públicas e Orçamento,0,2350546
55,Relações Internacionais e Comércio Exterior,0,2350546
40,Economia,0,2350554
66,"Indústria, Comércio e Serviços",0,2350554
55,Relações Internacionais e Comércio Exterior,0,2350554
40,Economia,0,2350549
66,"Indústria, Comércio e Serviços",0,2350549
55,Relações Internacionais e Comércio Exterior,0,2350549
40,Economia,0,2350545
70,Finanças Públicas e Orçamento,0,2350545
55,Relações Internacionais e Comércio Exterior,0,2350545
40,Economia,0,2350558
66,"Indústria, Comércio e Serviços",0,2350558
40,Economia,0,2350557
66,"Indústria, Comércio e Serviços",0,2350557
55,Relações Internacionais e Comércio Exterior,0,2350557
40,Economia,0,2350548
70,Finanças Públicas e Orçamento,0,2350548
55,Relações Internacionais e Comércio Exterior,0,2350548
40,Economia,0,2350555
70,Finanças Públicas e Orçamento,0,2350555
57,Defesa e Segurança,0,2350562
43,Direito Penal e Processual Penal,0,2350562
44,Direitos Humanos e Minorias,0,2350562
40,Economia,0,2350551
66,"Indústria, Comércio e Serviços",0,2350551
55,Relações Internacionais e Comércio Exterior,0,2350551
57,Defesa e Segurança,0,2350563
56,Saúde,0,2350563
58,Trabalho e Emprego,0,2350563
40,Economia,0,2350559
66,"Indústria, Comércio e Serviços",0,2350559
55,Relações Internacionais e Comércio Exterior,0,2350559
57,Defesa e Segurança,0,2350567
53,Processo Legislativo e Atuação Parlamentar,0,2350564
55,Relações Internacionais e Comércio Exterior,0,2350564
40,Economia,0,2350560
66,"Indústria, Comércio e Serviços",0,2350560
40,Economia,0,2350568
70,Finanças Públicas e Orçamento,0,2350568
53,Processo Legislativo e Atuação Parlamentar,0,2350568
55,Relações Internacionais e Comércio Exterior,0,2350568
44,Direitos Humanos e Minorias,0,2350569
55,Relações Internacionais e Comércio Exterior,0,2350569
44,Direitos Humanos e Minorias,0,2350566
51,Estrutura Fundiária,0,2350566
48,Meio Ambiente e Desenvolvimento Sustentável,0,2350566
55,Relações Internacionais e Comércio Exterior,0,2350566
54,"Energia, Recursos Hídricos e Minerais",0,2350575
70,Finanças Públicas e Orçamento,0,2350575
70,Finanças Públicas e Orçamento,0,2350574
34,Administração Pública,0,2350570
41,Cidades e Desenvolvimento Urbano,0,2350570
57,Defesa e Segurança,0,2350577
61,"Viação, Transporte e Mobilidade",0,2350577
57,Defesa e Segurança,0,2350582
76,Direito e Justiça,0,2350582
58,Trabalho e Emprego,0,2350582
72,Homenagens e Datas Comemorativas,0,2350579
70,Finanças Públicas e Orçamento,0,2350586
66,"Indústria, Comércio e Serviços",0,2350586
58,Trabalho e Emprego,0,2350586
70,Finanças Públicas e Orçamento,0,2350576
66,"Indústria, Comércio e Serviços",0,2350576
72,Homenagens e Datas Comemorativas,0,2350584
53,Processo Legislativo e Atuação Parlamentar,0,2350584
37,Comunicações,0,2350602
67,Direito e Defesa do Consumidor,0,2350602
40,Economia,0,2350592
70,Finanças Públicas e Orçamento,0,2350592
42,Direito Civil e Processual Civil,0,2350614
51,Estrutura Fundiária,0,2350614
61,"Viação, Transporte e Mobilidade",0,2350593
61,"Viação, Transporte e Mobilidade",0,2350628
44,Direitos Humanos e Minorias,0,2350618
70,Finanças Públicas e Orçamento,0,2350618
56,Saúde,0,2350618
54,"Energia, Recursos Hídricos e Minerais",0,2350594
61,"Viação, Transporte e Mobilidade",0,2350594
57,Defesa e Segurança,0,2350629
43,Direito Penal e Processual Penal,0,2350629
44,Direitos Humanos e Minorias,0,2350629
70,Finanças Públicas e Orçamento,0,2350631
34,Administração Pública,0,2350601
37,Comunicações,0,2350601
54,"Energia, Recursos Hídricos e Minerais",0,2350601
43,Direito Penal e Processual Penal,0,2350639
34,Administração Pública,0,2350649
55,Relações Internacionais e Comércio Exterior,0,2350649
44,Direitos Humanos e Minorias,0,2350615
72,Homenagens e Datas Comemorativas,0,2350615
44,Direitos Humanos e Minorias,0,2350688
56,Saúde,0,2350688
34,Administração Pública,0,2350690
66,"Indústria, Comércio e Serviços",0,2350728
48,Meio Ambiente e Desenvolvimento Sustentável,0,2350728
67,Direito e Defesa do Consumidor,0,2350710
44,Direitos Humanos e Minorias,0,2350710
46,Educação,0,2350726
48,Meio Ambiente e Desenvolvimento Sustentável,0,2350726
67,Direito e Defesa do Consumidor,0,2350711
44,Direitos Humanos e Minorias,0,2350711
66,"Indústria, Comércio e Serviços",0,2350711
44,Direitos Humanos e Minorias,0,2350713
34,Administração Pública,0,2350736
57,Defesa e Segurança,0,2350736
48,Meio Ambiente e Desenvolvimento Sustentável,0,2350828
57,Defesa e Segurança,0,2350715
43,Direito Penal e Processual Penal,0,2350715
44,Direitos Humanos e Minorias,0,2350715
57,Defesa e Segurança,0,2350825
55,Relações Internacionais e Comércio Exterior,0,2350825
34,Administração Pública,0,2350829
34,Administração Pública,0,2350730
44,Direitos Humanos e Minorias,0,2350730
57,Defesa e Segurança,0,2350827
55,Relações Internacionais e Comércio Exterior,0,2350827
57,Defesa e Segurança,0,2350832
43,Direito Penal e Processual Penal,0,2350832
44,Direitos Humanos e Minorias,0,2350832
53,Processo Legislativo e Atuação Parlamentar,0,2350834
58,Trabalho e Emprego,0,2350834
70,Finanças Públicas e Orçamento,0,2350836
66,"Indústria, Comércio e Serviços",0,2350836
53,Processo Legislativo e Atuação Parlamentar,0,2350836
42,Direito Civil e Processual Civil,0,2350839
76,Direito e Justiça,0,2350839
70,Finanças Públicas e Orçamento,0,2350839
56,Saúde,0,2350851
66,"Indústria, Comércio e Serviços",0,2350869
58,Trabalho e Emprego,0,2350869
46,Educação,0,2350858
43,Direito Penal e Processual Penal,0,2350872
44,Direitos Humanos e Minorias,0,2350875
58,Trabalho e Emprego,0,2350875
44,Direitos Humanos e Minorias,0,2350882
70,Finanças Públicas e Orçamento,0,2350882
43,Direito Penal e Processual Penal,0,2350865
44,Direitos Humanos e Minorias,0,2350884
70,Finanças Públicas e Orçamento,0,2350884
34,Administração Pública,0,2350893
44,Direitos Humanos e Minorias,0,2350893
58,Trabalho e Emprego,0,2350893
44,Direitos Humanos e Minorias,0,2350892
52,Previdência e Assistência Social,0,2350892
58,Trabalho e Emprego,0,2350892
44,Direitos Humanos e Minorias,0,2350913
72,Homenagens e Datas Comemorativas,0,2350913
56,Saúde,0,2350913
54,"Energia, Recursos Hídricos e Minerais",0,2350907
48,Meio Ambiente e Desenvolvimento Sustentável,0,2350907
67,Direito e Defesa do Consumidor,0,2350921
66,"Indústria, Comércio e Serviços",0,2350921
57,Defesa e Segurança,0,2350912
72,Homenagens e Datas Comemorativas,0,2350912
57,Defesa e Segurança,0,2350911
56,Saúde,0,2350911
58,Trabalho e Emprego,0,2350911
61,"Viação, Transporte e Mobilidade",0,2350911
34,Administração Pública,0,2350924
52,Previdência e Assistência Social,0,2350924
66,"Indústria, Comércio e Serviços",0,2350927
52,Previdência e Assistência Social,0,2350914
57,Defesa e Segurança,0,2350915
46,Educação,0,2350930
70,Finanças Públicas e Orçamento,0,2350930
34,Administração Pública,0,2350932
42,Direito Civil e Processual Civil,0,2350932
70,Finanças Públicas e Orçamento,0,2350932
43,Direito Penal e Processual Penal,0,2350934
56,Saúde,0,2350934
67,Direito e Defesa do Consumidor,0,2350925
54,"Energia, Recursos Hídricos e Minerais",0,2350925
56,Saúde,0,2350944
34,Administração Pública,0,2350933
54,"Energia, Recursos Hídricos e Minerais",0,2350956
44,Direitos Humanos e Minorias,0,2350960
70,Finanças Públicas e Orçamento,0,2350960
61,"Viação, Transporte e Mobilidade",0,2350960
44,Direitos Humanos e Minorias,0,2350946
55,Relações Internacionais e Comércio Exterior,0,2350946
46,Educação,0,2350953
34,Administração Pública,0,2350955
44,Direitos Humanos e Minorias,0,2350955
58,Trabalho e Emprego,0,2350955
34,Administração Pública,0,2350957
40,Economia,0,2350957
34,Administração Pública,0,2351102
43,Direito Penal e Processual Penal,0,2351102
42,Direito Civil e Processual Civil,0,2350959
43,Direito Penal e Processual Penal,0,2350964
51,Estrutura Fundiária,0,2350964
70,Finanças Públicas e Orçamento,0,2351106
44,Direitos Humanos e Minorias,0,2351108
56,Saúde,0,2350965
57,Defesa e Segurança,0,2351110
44,Direitos Humanos e Minorias,0,2351110
76,Direito e Justiça,0,2351109
34,Administração Pública,0,2351028
70,Finanças Públicas e Orçamento,0,2351028
53,Processo Legislativo e Atuação Parlamentar,0,2351028
61,"Viação, Transporte e Mobilidade",0,2351112
57,Defesa e Segurança,0,2351114
56,Saúde,0,2351114
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2351117
57,Defesa e Segurança,0,2351117
51,Estrutura Fundiária,0,2351117
70,Finanças Públicas e Orçamento,0,2351124
56,Saúde,0,2351124
43,Direito Penal e Processual Penal,0,2351103
56,Saúde,0,2351103
46,Educação,0,2351126
70,Finanças Públicas e Orçamento,0,2351126
70,Finanças Públicas e Orçamento,0,2351125
57,Defesa e Segurança,0,2351104
44,Direitos Humanos e Minorias,0,2351104
70,Finanças Públicas e Orçamento,0,2351128
56,Saúde,0,2351128
44,Direitos Humanos e Minorias,0,2351107
56,Saúde,0,2351107
46,Educação,0,2351127
70,Finanças Públicas e Orçamento,0,2351127
44,Direitos Humanos e Minorias,0,2351134
56,Saúde,0,2351134
61,"Viação, Transporte e Mobilidade",0,2351111
44,Direitos Humanos e Minorias,0,2351119
55,Relações Internacionais e Comércio Exterior,0,2351119
56,Saúde,0,2351119
56,Saúde,0,2351137
70,Finanças Públicas e Orçamento,0,2351129
56,Saúde,0,2351129
70,Finanças Públicas e Orçamento,0,2351122
56,Saúde,0,2351122
44,Direitos Humanos e Minorias,0,2351138
44,Direitos Humanos e Minorias,0,2351141
46,Educação,0,2351141
70,Finanças Públicas e Orçamento,0,2351141
56,Saúde,0,2351141
56,Saúde,0,2351121
61,"Viação, Transporte e Mobilidade",0,2351143
46,Educação,0,2351123
56,Saúde,0,2351123
35,"Arte, Cultura e Religião",0,2351130
70,Finanças Públicas e Orçamento,0,2351130
34,Administração Pública,0,2351149
52,Previdência e Assistência Social,0,2351149
56,Saúde,0,2351149
58,Trabalho e Emprego,0,2351149
56,Saúde,0,2351132
42,Direito Civil e Processual Civil,0,2351148
54,"Energia, Recursos Hídricos e Minerais",0,2351150
70,Finanças Públicas e Orçamento,0,2351150
46,Educação,0,2351133
70,Finanças Públicas e Orçamento,0,2351133
52,Previdência e Assistência Social,0,2351154
58,Trabalho e Emprego,0,2351154
57,Defesa e Segurança,0,2351151
34,Administração Pública,0,2351135
40,Economia,0,2351135
52,Previdência e Assistência Social,0,2351135
58,Trabalho e Emprego,0,2351158
60,Turismo,0,2351158
44,Direitos Humanos e Minorias,0,2351155
70,Finanças Públicas e Orçamento,0,2351155
56,Saúde,0,2351155
56,Saúde,0,2351140
67,Direito e Defesa do Consumidor,0,2351163
70,Finanças Públicas e Orçamento,0,2351163
56,Saúde,0,2351163
46,Educação,0,2351142
70,Finanças Públicas e Orçamento,0,2351142
44,Direitos Humanos e Minorias,0,2351147
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2351161
51,Estrutura Fundiária,0,2351161
55,Relações Internacionais e Comércio Exterior,0,2351161
34,Administração Pública,0,2351157
57,Defesa e Segurança,0,2351157
56,Saúde,0,2351164
42,Direito Civil e Processual Civil,0,2351156
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2351160
48,Meio Ambiente e Desenvolvimento Sustentável,0,2351160
34,Administração Pública,0,2351165
66,"Indústria, Comércio e Serviços",0,2351165
58,Trabalho e Emprego,0,2351165
44,Direitos Humanos e Minorias,0,2351177
39,Esporte e Lazer,0,2351177
42,Direito Civil e Processual Civil,0,2351168
44,Direitos Humanos e Minorias,0,2351168
72,Homenagens e Datas Comemorativas,0,2351167
43,Direito Penal e Processual Penal,0,2351169
44,Direitos Humanos e Minorias,0,2351169
44,Direitos Humanos e Minorias,0,2351179
58,Trabalho e Emprego,0,2351179
62,"Ciência, Tecnologia e Inovação",0,2351200
37,Comunicações,0,2351200
43,Direito Penal e Processual Penal,0,2351200
44,Direitos Humanos e Minorias,0,2351200
61,"Viação, Transporte e Mobilidade",0,2351194
46,Educação,0,2351201
70,Finanças Públicas e Orçamento,0,2351201
34,Administração Pública,0,2351204
70,Finanças Públicas e Orçamento,0,2351204
40,Economia,0,2351197
54,"Energia, Recursos Hídricos e Minerais",0,2351197
44,Direitos Humanos e Minorias,0,2351183
72,Homenagens e Datas Comemorativas,0,2351183
57,Defesa e Segurança,0,2351206
42,Direito Civil e Processual Civil,0,2351206
44,Direitos Humanos e Minorias,0,2351188
39,Esporte e Lazer,0,2351188
56,Saúde,0,2351207
58,Trabalho e Emprego,0,2351207
35,"Arte, Cultura e Religião",0,2351208
70,Finanças Públicas e Orçamento,0,2351208
58,Trabalho e Emprego,0,2351208
54,"Energia, Recursos Hídricos e Minerais",0,2351198
70,Finanças Públicas e Orçamento,0,2351198
57,Defesa e Segurança,0,2351214
70,Finanças Públicas e Orçamento,0,2351214
35,"Arte, Cultura e Religião",0,2351211
66,"Indústria, Comércio e Serviços",0,2351211
70,Finanças Públicas e Orçamento,0,2351203
48,Meio Ambiente e Desenvolvimento Sustentável,0,2351203
34,Administração Pública,0,2351215
76,Direito e Justiça,0,2351215
74,"Política, Partidos e Eleições",0,2351215
46,Educação,0,2351205
56,Saúde,0,2351205
57,Defesa e Segurança,0,2351213
40,Economia,0,2351213
70,Finanças Públicas e Orçamento,0,2351213
70,Finanças Públicas e Orçamento,0,2351210
66,"Indústria, Comércio e Serviços",0,2351210
44,Direitos Humanos e Minorias,0,2351220
55,Relações Internacionais e Comércio Exterior,0,2351220
56,Saúde,0,2351220
68,Direito Constitucional,0,2351226
76,Direito e Justiça,0,2351226
44,Direitos Humanos e Minorias,0,2351223
55,Relações Internacionais e Comércio Exterior,0,2351223
44,Direitos Humanos e Minorias,0,2351222
56,Saúde,0,2351222
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2351230
57,Defesa e Segurança,0,2351230
51,Estrutura Fundiária,0,2351230
35,"Arte, Cultura e Religião",0,2351224
44,Direitos Humanos e Minorias,0,2351224
34,Administração Pública,0,2351234
34,Administração Pública,0,2351225
52,Previdência e Assistência Social,0,2351225
40,Economia,0,2351232
66,"Indústria, Comércio e Serviços",0,2351232
48,Meio Ambiente e Desenvolvimento Sustentável,0,2351233
53,Processo Legislativo e Atuação Parlamentar,0,2351233
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2351244
54,"Energia, Recursos Hídricos e Minerais",0,2351244
48,Meio Ambiente e Desenvolvimento Sustentável,0,2351244
37,Comunicações,0,2351235
44,Direitos Humanos e Minorias,0,2351245
58,Trabalho e Emprego,0,2351245
42,Direito Civil e Processual Civil,0,2351246
44,Direitos Humanos e Minorias,0,2351247
51,Estrutura Fundiária,0,2351247
58,Trabalho e Emprego,0,2351247
46,Educação,0,2351249
39,Esporte e Lazer,0,2351249
57,Defesa e Segurança,0,2351252
57,Defesa e Segurança,0,2351251
70,Finanças Públicas e Orçamento,0,2351275
67,Direito e Defesa do Consumidor,0,2351280
61,"Viação, Transporte e Mobilidade",0,2351280
44,Direitos Humanos e Minorias,0,2351279
52,Previdência e Assistência Social,0,2351279
56,Saúde,0,2351281
40,Economia,0,2351283
58,Trabalho e Emprego,0,2351283
34,Administração Pública,0,2351284
57,Defesa e Segurança,0,2351284
43,Direito Penal e Processual Penal,0,2351284
40,Economia,0,2351282
67,Direito e Defesa do Consumidor,0,2351287
54,"Energia, Recursos Hídricos e Minerais",0,2351287
34,Administração Pública,0,2351285
40,Economia,0,2351285
57,Defesa e Segurança,0,2351286
44,Direitos Humanos e Minorias,0,2351286
56,Saúde,0,2351286
57,Defesa e Segurança,0,2351290
70,Finanças Públicas e Orçamento,0,2351290
56,Saúde,0,2351290
58,Trabalho e Emprego,0,2351290
61,"Viação, Transporte e Mobilidade",0,2351288
37,Comunicações,0,2351291
44,Direitos Humanos e Minorias,0,2351291
34,Administração Pública,0,2351289
70,Finanças Públicas e Orçamento,0,2351289
58,Trabalho e Emprego,0,2351289
44,Direitos Humanos e Minorias,0,2351299
70,Finanças Públicas e Orçamento,0,2351299
66,"Indústria, Comércio e Serviços",0,2351299
56,Saúde,0,2351299
42,Direito Civil e Processual Civil,0,2351296
67,Direito e Defesa do Consumidor,0,2351300
61,"Viação, Transporte e Mobilidade",0,2351300
40,Economia,0,2351294
